id,Specialism,threshold_sum,indicator_sum,indicator_mean,indicator_max,indicator_min,alignment_index,alignment_type
41,Digital Forensics,480,407.7,50.9625,90,17.7,0.849375,personal
41,Digital Forensics (Industrial Control Systems),570,492.75,54.75,90,17.7,0.8644736842105263,personal
41,Identity & Access Management,510,386.4,42.93333333333333,71.88,22.22,0.7576470588235293,personal
41,Incident response,330,298.98,42.71142857142857,78.88,17.7,0.906,personal
41,Incident response (Industrial Control Systems),420,384.03000000000003,48.00375,85.05,17.7,0.914357142857143,personal
41,Network Monitoring & Intrusion Detection,270,230,57.5,78.88,30,0.8518518518518519,personal
41,Secure Operations,420,350.01,43.75125,78.88,17.7,0.8333571428571428,personal
41,Secure Operations (Industrial control systems),480,410.01,45.556666666666665,78.88,17.7,0.8541875,personal
41,Secure System Architecture & Design,540,423.04,52.879999999999995,83.81,22.22,0.7834074074074074,personal
41,Secure System Architecture & Design (Industrial Control Systems),630,508.09000000000003,56.45444444444444,85.05,22.22,0.8064920634920636,personal
41,Secure System Development,540,423.04,52.879999999999995,83.81,22.22,0.7834074074074074,personal
41,Secure System Development (Industrial Control Systems),630,508.09000000000003,56.45444444444444,85.05,22.22,0.8064920634920636,personal
41,Security Testing,510,417.28,59.61142857142857,83.81,30,0.8181960784313725,personal
41,Vulnerability Management,390,332.03,55.33833333333333,78.88,30,0.8513589743589743,personal
42,Cryptography & Communications Security (Cryptographer),450,56.72999999999999,7.0912500000000005,14.9,2.58,0.12606666666666663,personal
42,Cryptography & Communications Security (Secure Communications Operator),420,56.72999999999999,7.0912500000000005,14.9,2.58,0.13507142857142854,personal
42,Cyber Security Audit & Assurance,360,70.2,11.7,14.9,5.16,0.195,personal
42,Cyber Security Governance & Risk Management,240,50.14,12.535,14.33,8.88,0.20891666666666667,personal
42,Cyber Security Governance & Risk Management (Industrial Control Systems),300,67.62,13.524000000000001,17.48,8.88,0.22540000000000002,personal
42,Cyber Security Management,870,164.77,7.846190476190476,17.48,1.15,0.18939080459770116,personal
42,Cyber Threat Intelligence,420,57.309999999999995,8.187142857142858,14.33,1.15,0.13645238095238094,personal
42,Data Protection & Privacy,330,54.15,10.83,14.9,3.44,0.1640909090909091,personal
42,Digital Forensics,480,56.449999999999996,7.05625,14.33,1.15,0.11760416666666666,personal
42,Digital Forensics (Industrial Control Systems),570,73.92999999999999,8.214444444444444,17.48,1.15,0.1297017543859649,personal
42,Identity & Access Management,510,82.23999999999998,9.137777777777778,14.9,2.58,0.16125490196078426,personal
42,Incident response,330,51.589999999999996,7.37,14.33,1.15,0.15633333333333332,personal
42,Incident response (Industrial Control Systems),420,69.07,8.63375,17.48,1.15,0.16445238095238093,personal
42,Network Monitoring & Intrusion Detection,270,34.39,8.5975,14.33,4.58,0.12737037037037038,personal
42,Secure Operations,420,63.61999999999999,7.9525,14.33,1.15,0.15147619047619046,personal
42,Secure Operations (Industrial control systems),480,81.1,9.011111111111111,17.48,1.15,0.16895833333333332,personal
42,Secure System Architecture & Design,540,40.4,5.05,11.46,1.43,0.0748148148148148,personal
42,Secure System Architecture & Design (Industrial Control Systems),630,57.879999999999995,6.431111111111111,17.48,1.43,0.09187301587301587,personal
42,Secure System Development,540,40.4,5.05,11.46,1.43,0.0748148148148148,personal
42,Secure System Development (Industrial Control Systems),630,57.879999999999995,6.431111111111111,17.48,1.43,0.09187301587301587,personal
42,Security Testing,510,48.42,6.917142857142857,12.89,1.43,0.09494117647058824,personal
42,Vulnerability Management,390,51.870000000000005,8.645,14.33,4.58,0.133,personal
43,Cryptography & Communications Security (Cryptographer),450,446.28,55.785,90,30,0.9917333333333332,personal
43,Cryptography & Communications Security (Secure Communications Operator),420,420,52.5,90,30,1,personal
43,Cyber Security Audit & Assurance,360,317.86,52.97666666666667,86.97,30,0.8829444444444445,personal
43,Cyber Security Governance & Risk Management,240,227.86,56.965,86.97,30,0.9494166666666667,personal
43,Cyber Security Governance & Risk Management (Industrial Control Systems),300,287.86,57.572,86.97,30,0.9595333333333333,personal
43,Cyber Security Management,870,827.86,39.42190476190476,90,30,0.9515632183908046,personal
43,Cyber Threat Intelligence,420,410.89,58.69857142857143,90,30,0.9783095238095237,personal
43,Data Protection & Privacy,330,290.89,58.178,90,30,0.8814848484848484,personal
43,Digital Forensics,480,413.94,51.7425,69.55,30,0.862375,personal
43,Digital Forensics (Industrial Control Systems),570,503.94,55.99333333333333,90,30,0.8841052631578947,personal
43,Identity & Access Management,510,465.4,51.71111111111111,90,30,0.9125490196078431,personal
43,Incident response,330,330,47.142857142857146,90,30,1,personal
43,Incident response (Industrial Control Systems),420,420,52.5,90,30,1,personal
43,Network Monitoring & Intrusion Detection,270,270,67.5,90,30,1,personal
43,Secure Operations,420,420,52.5,90,30,1,personal
43,Secure Operations (Industrial control systems),480,480,53.333333333333336,90,30,1,personal
43,Secure System Architecture & Design,540,443.89,55.48625,90,30,0.8220185185185185,personal
43,Secure System Architecture & Design (Industrial Control Systems),630,533.89,59.32111111111111,90,30,0.8474444444444444,personal
43,Secure System Development,540,443.89,55.48625,90,30,0.8220185185185185,personal
43,Secure System Development (Industrial Control Systems),630,533.89,59.32111111111111,90,30,0.8474444444444444,personal
43,Security Testing,510,404.78,57.825714285714284,90,30,0.7936862745098039,personal
43,Vulnerability Management,390,345.4,57.56666666666666,90,30,0.8856410256410255,personal
44,Cryptography & Communications Security (Cryptographer),450,30,3.75,30,0,0.06666666666666667,personal
44,Cryptography & Communications Security (Secure Communications Operator),420,30,3.75,30,0,0.07142857142857142,personal
44,Cyber Security Audit & Assurance,360,106.95,17.825,76.95,0,0.29708333333333337,personal
44,Cyber Security Governance & Risk Management,240,60,15,60,0,0.25,personal
44,Cyber Security Governance & Risk Management (Industrial Control Systems),300,60,12,60,0,0.2,personal
44,Cyber Security Management,870,106.95,5.092857142857143,76.95,0,0.12293103448275862,personal
44,Cyber Threat Intelligence,420,128.31,18.330000000000002,68.31,0,0.3055,personal
44,Data Protection & Privacy,330,76.95,15.39,76.95,0,0.23318181818181818,personal
44,Digital Forensics,480,136.95,17.11875,76.95,0,0.28531249999999997,personal
44,Digital Forensics (Industrial Control Systems),570,136.95,15.216666666666665,76.95,0,0.24026315789473682,personal
44,Identity & Access Management,510,60,6.666666666666666,30,0,0.11764705882352941,personal
44,Incident response,330,60,8.571428571428573,60,0,0.18181818181818182,personal
44,Incident response (Industrial Control Systems),420,60,7.5,60,0,0.14285714285714285,personal
44,Network Monitoring & Intrusion Detection,270,30,7.5,30,0,0.1111111111111111,personal
44,Secure Operations,420,0,0,0,0,0,personal
44,Secure Operations (Industrial control systems),480,0,0,0,0,0,personal
44,Secure System Architecture & Design,540,0,0,0,0,0,personal
44,Secure System Architecture & Design (Industrial Control Systems),630,0,0,0,0,0,personal
44,Secure System Development,540,0,0,0,0,0,personal
44,Secure System Development (Industrial Control Systems),630,0,0,0,0,0,personal
44,Security Testing,510,90,12.857142857142856,60,0,0.17647058823529413,personal
44,Vulnerability Management,390,60,10,60,0,0.15384615384615385,personal
45,Cryptography & Communications Security (Cryptographer),450,132.04999999999998,16.506249999999998,34.29,0.27,0.2934444444444444,personal
45,Cryptography & Communications Security (Secure Communications Operator),420,132.04999999999998,16.506249999999998,34.29,0.27,0.31440476190476185,personal
45,Cyber Security Audit & Assurance,360,260.33,43.388333333333335,75.72,28.4,0.7231388888888889,personal
45,Cyber Security Governance & Risk Management,240,194.12,48.53,75.72,28.4,0.8088333333333334,personal
45,Cyber Security Governance & Risk Management (Industrial Control Systems),300,194.12,38.824,75.72,0,0.6470666666666667,personal
45,Cyber Security Management,870,410.56999999999994,19.55095238095238,75.72,0,0.47191954022988497,personal
45,Cyber Threat Intelligence,420,263.15,37.59285714285714,84.77,0.82,0.626547619047619,personal
45,Data Protection & Privacy,330,183.55,36.71,60,24.55,0.5562121212121213,personal
45,Digital Forensics,480,158.85,19.85625,60,0.27,0.3309375,personal
45,Digital Forensics (Industrial Control Systems),570,158.85,17.65,60,0,0.27868421052631576,personal
45,Identity & Access Management,510,228.09,25.343333333333334,60,2.88,0.44723529411764706,personal
45,Incident response,330,213.14,30.44857142857143,60,0.82,0.6458787878787878,personal
45,Incident response (Industrial Control Systems),420,213.14,26.642500000000002,60,0,0.5074761904761904,personal
45,Network Monitoring & Intrusion Detection,270,153.45,38.3625,52.95,30,0.5683333333333332,personal
45,Secure Operations,420,164.92,20.615,36.21,0.27,0.39266666666666666,personal
45,Secure Operations (Industrial control systems),480,164.92,18.324444444444445,36.21,0,0.3435833333333333,personal
45,Secure System Architecture & Design,540,51.11999999999999,6.39,30,0.27,0.09466666666666665,personal
45,Secure System Architecture & Design (Industrial Control Systems),630,51.11999999999999,5.68,30,0,0.08114285714285713,personal
45,Secure System Development,540,51.11999999999999,6.39,30,0.27,0.09466666666666665,personal
45,Secure System Development (Industrial Control Systems),630,51.11999999999999,5.68,30,0,0.08114285714285713,personal
45,Security Testing,510,151.67,21.667142857142856,52.95,0.27,0.29739215686274506,personal
45,Vulnerability Management,390,216.32999999999998,36.055,60,2.88,0.5546923076923077,personal
46,Cryptography & Communications Security (Cryptographer),450,248.53000000000003,31.06625,84.67,16.42,0.5522888888888889,personal
46,Cryptography & Communications Security (Secure Communications Operator),420,248.53000000000003,31.06625,84.67,16.42,0.5917380952380953,personal
46,Cyber Security Audit & Assurance,360,353.95,58.99166666666667,90,30,0.9831944444444444,personal
46,Cyber Security Governance & Risk Management,240,240,60,90,30,1,personal
46,Cyber Security Governance & Risk Management (Industrial Control Systems),300,253.96,50.792,90,13.96,0.8465333333333334,personal
46,Cyber Security Management,870,739.6700000000001,35.22238095238095,90,11.19,0.8501954022988507,personal
46,Cyber Threat Intelligence,420,367.08,52.44,82.24,29.03,0.874,personal
46,Data Protection & Privacy,330,291.69,58.338,83.95,30,0.8839090909090909,personal
46,Digital Forensics,480,372.21999999999997,46.5275,83.95,22.15,0.7754583333333332,personal
46,Digital Forensics (Industrial Control Systems),570,386.17999999999995,42.90888888888889,83.95,13.96,0.6775087719298245,personal
46,Identity & Access Management,510,320.19,35.57666666666667,60,16.71,0.6278235294117647,personal
46,Incident response,330,301.91999999999996,43.13142857142857,80.46,17.08,0.9149090909090908,personal
46,Incident response (Industrial Control Systems),420,315.87999999999994,39.485,80.46,13.96,0.7520952380952379,personal
46,Network Monitoring & Intrusion Detection,270,250.48000000000002,62.62,84.67,30,0.9277037037037038,personal
46,Secure Operations,420,318.03,39.75375,80.46,18.58,0.7572142857142856,personal
46,Secure Operations (Industrial control systems),480,331.98999999999995,36.88777777777778,80.46,13.96,0.6916458333333332,personal
46,Secure System Architecture & Design,540,302.28,37.785,85.98,16.71,0.5597777777777777,personal
46,Secure System Architecture & Design (Industrial Control Systems),630,316.23999999999995,35.13777777777778,85.98,13.96,0.5019682539682538,personal
46,Secure System Development,540,302.28,37.785,85.98,16.71,0.5597777777777777,personal
46,Secure System Development (Industrial Control Systems),630,316.23999999999995,35.13777777777778,85.98,13.96,0.5019682539682538,personal
46,Security Testing,510,427.78000000000003,61.111428571428576,85.98,27.09,0.8387843137254902,personal
46,Vulnerability Management,390,312.9,52.15,80.46,27.09,0.8023076923076923,personal
47,Cryptography & Communications Security (Cryptographer),450,150.55,18.81875,59.89,0,0.3345555555555556,personal
47,Cryptography & Communications Security (Secure Communications Operator),420,150.55,18.81875,59.89,0,0.35845238095238097,personal
47,Cyber Security Audit & Assurance,360,102.69,17.115000000000002,60,0,0.28525,personal
47,Cyber Security Governance & Risk Management,240,58.94,14.735,30,0,0.24558333333333332,personal
47,Cyber Security Governance & Risk Management (Industrial Control Systems),300,79.57,15.914,30,0,0.2652333333333333,personal
47,Cyber Security Management,870,370.66,17.65047619047619,90,0,0.42604597701149427,personal
47,Cyber Threat Intelligence,420,240.54000000000002,34.362857142857145,90,0,0.5727142857142857,personal
47,Data Protection & Privacy,330,87.1,17.419999999999998,44.41,0,0.2639393939393939,personal
47,Digital Forensics,480,189.14,23.6425,72.78,0,0.3940416666666666,personal
47,Digital Forensics (Industrial Control Systems),570,209.76999999999998,23.30777777777778,72.78,0,0.3680175438596491,personal
47,Identity & Access Management,510,212.51999999999998,23.613333333333333,52.15,0,0.41670588235294115,personal
47,Incident response,330,210,30,90,0,0.6363636363636364,personal
47,Incident response (Industrial Control Systems),420,230.63,28.82875,90,0,0.5491190476190476,personal
47,Network Monitoring & Intrusion Detection,270,209.89,52.4725,90,0,0.7773703703703703,personal
47,Secure Operations,420,306.45,38.30625,90,0,0.7296428571428571,personal
47,Secure Operations (Industrial control systems),480,327.08,36.34222222222222,90,0,0.6814166666666667,personal
47,Secure System Architecture & Design,540,125.42,15.6775,52.15,0,0.23225925925925925,personal
47,Secure System Architecture & Design (Industrial Control Systems),630,146.05,16.227777777777778,52.15,0,0.23182539682539685,personal
47,Secure System Development,540,125.42,15.6775,52.15,0,0.23225925925925925,personal
47,Secure System Development (Industrial Control Systems),630,146.05,16.227777777777778,52.15,0,0.23182539682539685,personal
47,Security Testing,510,147.85000000000002,21.12142857142857,61.6,0,0.2899019607843138,personal
47,Vulnerability Management,390,265.19,44.19833333333334,90,0,0.679974358974359,personal
48,Cryptography & Communications Security (Cryptographer),450,232.53,29.06625,37.31,22.91,0.5167333333333334,personal
48,Cryptography & Communications Security (Secure Communications Operator),420,232.53,29.06625,37.31,22.91,0.5536428571428571,personal
48,Cyber Security Audit & Assurance,360,279.53000000000003,46.58833333333333,83.81,30,0.7764722222222223,personal
48,Cyber Security Governance & Risk Management,240,217.71,54.4275,83.81,30,0.9071250000000001,personal
48,Cyber Security Governance & Risk Management (Industrial Control Systems),300,247.07,49.414,83.81,29.36,0.8235666666666667,personal
48,Cyber Security Management,870,720.4100000000001,34.305238095238096,83.81,20.99,0.8280574712643679,personal
48,Cyber Threat Intelligence,420,251.77,35.96714285714286,63.1,25.65,0.599452380952381,personal
48,Data Protection & Privacy,330,243.22000000000003,48.644,69.68,30,0.7370303030303031,personal
48,Digital Forensics,480,278.72,34.84,60,25.93,0.5806666666666668,personal
48,Digital Forensics (Industrial Control Systems),570,308.08000000000004,34.23111111111111,60,25.93,0.5404912280701755,personal
48,Identity & Access Management,510,350.46000000000004,38.94,60,22.91,0.6871764705882354,personal
48,Incident response,330,225.76000000000002,32.25142857142857,60,20.99,0.6841212121212121,personal
48,Incident response (Industrial Control Systems),420,255.12,31.89,60,20.99,0.6074285714285714,personal
48,Network Monitoring & Intrusion Detection,270,119.97999999999999,29.994999999999997,32.51,25.65,0.44437037037037036,personal
48,Secure Operations,420,235.76,29.47,39.64,22.91,0.5613333333333334,personal
48,Secure Operations (Industrial control systems),480,265.12,29.45777777777778,39.64,22.91,0.5523333333333333,personal
48,Secure System Architecture & Design,540,232.61,29.07625,40.6,20.99,0.4307592592592593,personal
48,Secure System Architecture & Design (Industrial Control Systems),630,261.97,29.107777777777777,40.6,20.99,0.4158253968253969,personal
48,Secure System Development,540,232.61,29.07625,40.6,20.99,0.4307592592592593,personal
48,Secure System Development (Industrial Control Systems),630,261.97,29.107777777777777,40.6,20.99,0.4158253968253969,personal
48,Security Testing,510,227.52999999999997,32.504285714285714,43.9,25.1,0.4461372549019607,personal
48,Vulnerability Management,390,220.57999999999998,36.763333333333335,60,25.65,0.5655897435897436,personal
49,Cryptography & Communications Security (Cryptographer),450,41.910000000000004,5.23875,10.98,0,0.09313333333333335,personal
49,Cryptography & Communications Security (Secure Communications Operator),420,41.910000000000004,5.23875,10.98,0,0.0997857142857143,personal
49,Cyber Security Audit & Assurance,360,160.42,26.736666666666665,59.83,3.76,0.44561111111111107,personal
49,Cyber Security Governance & Risk Management,240,126.60000000000001,31.65,59.83,3.76,0.5275000000000001,personal
49,Cyber Security Governance & Risk Management (Industrial Control Systems),300,126.60000000000001,25.32,59.83,0,0.42200000000000004,personal
49,Cyber Security Management,870,207.24999999999997,9.869047619047619,59.83,0,0.23821839080459767,personal
49,Cyber Threat Intelligence,420,91.86000000000001,13.122857142857143,30,0.87,0.21871428571428575,personal
49,Data Protection & Privacy,330,106.31,21.262,59.83,0,0.32215151515151513,personal
49,Digital Forensics,480,49.72,6.215,26.88,0,0.10358333333333333,personal
49,Digital Forensics (Industrial Control Systems),570,49.72,5.524444444444444,26.88,0,0.0872280701754386,personal
49,Identity & Access Management,510,117.93,13.103333333333333,59.83,0,0.23123529411764707,personal
49,Incident response,330,82.32000000000001,11.76,30,0,0.24945454545454548,personal
49,Incident response (Industrial Control Systems),420,82.32000000000001,10.29,30,0,0.196,personal
49,Network Monitoring & Intrusion Detection,270,51.449999999999996,12.8625,26.88,3.76,0.19055555555555553,personal
49,Secure Operations,420,55.44,6.930000000000001,30,0,0.132,personal
49,Secure Operations (Industrial control systems),480,55.44,6.16,30,0,0.11549999999999999,personal
49,Secure System Architecture & Design,540,26.590000000000003,3.32375,10.98,0,0.049240740740740745,personal
49,Secure System Architecture & Design (Industrial Control Systems),630,26.590000000000003,2.954444444444445,10.98,0,0.04220634920634921,personal
49,Secure System Development,540,26.590000000000003,3.32375,10.98,0,0.049240740740740745,personal
49,Secure System Development (Industrial Control Systems),630,26.590000000000003,2.954444444444445,10.98,0,0.04220634920634921,personal
49,Security Testing,510,64.17,9.167142857142856,26.88,0,0.12582352941176472,personal
49,Vulnerability Management,390,81.45,13.575,30,0,0.20884615384615385,personal
50,Cryptography & Communications Security (Cryptographer),450,126.19,15.77375,66.19,0,0.28042222222222224,personal
50,Cryptography & Communications Security (Secure Communications Operator),420,126.19,15.77375,66.19,0,0.30045238095238097,personal
50,Cyber Security Audit & Assurance,360,311.83,51.971666666666664,90,0,0.8661944444444444,personal
50,Cyber Security Governance & Risk Management,240,240,60,90,30,1,personal
50,Cyber Security Governance & Risk Management (Industrial Control Systems),300,240,48,90,0,0.8,personal
50,Cyber Security Management,870,450.90999999999997,21.47190476190476,90,0,0.5182873563218391,personal
50,Cyber Threat Intelligence,420,190.48000000000002,27.21142857142857,60,0,0.45352380952380955,personal
50,Data Protection & Privacy,330,229.57,45.914,90,0,0.6956666666666667,personal
50,Digital Forensics,480,192.69,24.08625,90,0,0.4014375,personal
50,Digital Forensics (Industrial Control Systems),570,192.69,21.41,90,0,0.3380526315789474,personal
50,Identity & Access Management,510,214.84,23.871111111111112,60,0,0.4212549019607843,personal
50,Incident response,330,130.48,18.64,41.83,0,0.39539393939393935,personal
50,Incident response (Industrial Control Systems),420,130.48,16.31,41.83,0,0.31066666666666665,personal
50,Network Monitoring & Intrusion Detection,270,136.67,34.1675,66.19,0,0.5061851851851852,personal
50,Secure Operations,420,160.48,20.06,60,0,0.38209523809523804,personal
50,Secure Operations (Industrial control systems),480,160.48,17.83111111111111,60,0,0.3343333333333333,personal
50,Secure System Architecture & Design,540,76.13,9.51625,45.27,0,0.14098148148148149,personal
50,Secure System Architecture & Design (Industrial Control Systems),630,76.13,8.45888888888889,45.27,0,0.12084126984126983,personal
50,Secure System Development,540,76.13,9.51625,45.27,0,0.14098148148148149,personal
50,Secure System Development (Industrial Control Systems),630,76.13,8.45888888888889,45.27,0,0.12084126984126983,personal
50,Security Testing,510,200.97,28.71,66.19,0,0.39405882352941174,personal
50,Vulnerability Management,390,205.75,34.291666666666664,60,0,0.5275641025641026,personal
51,Cryptography & Communications Security (Cryptographer),450,107.44999999999999,13.43125,30,2.87,0.23877777777777776,personal
51,Cryptography & Communications Security (Secure Communications Operator),420,107.44999999999999,13.43125,30,2.87,0.2558333333333333,personal
51,Cyber Security Audit & Assurance,360,300.25,50.041666666666664,63.83,30,0.8340277777777778,personal
51,Cyber Security Governance & Risk Management,240,206.42000000000002,51.605000000000004,63.02,30,0.8600833333333334,personal
51,Cyber Security Governance & Risk Management (Industrial Control Systems),300,253.72000000000003,50.744,63.02,30,0.8457333333333334,personal
51,Cyber Security Management,870,497.6600000000001,23.698095238095238,74.62,2.79,0.5720229885057472,personal
51,Cyber Threat Intelligence,420,313.4,44.77142857142857,87.86,10.47,0.7461904761904762,personal
51,Data Protection & Privacy,330,203.36,40.672,63.83,3.3,0.6162424242424243,personal
51,Digital Forensics,480,217.85000000000002,27.23125,63.83,3,0.4538541666666667,personal
51,Digital Forensics (Industrial Control Systems),570,265.15000000000003,29.461111111111112,63.83,3,0.4651754385964913,personal
51,Identity & Access Management,510,224.12000000000003,24.902222222222225,60,2.87,0.4394509803921569,personal
51,Incident response,330,232.37,33.19571428571429,74.62,6.83,0.7041515151515152,personal
51,Incident response (Industrial Control Systems),420,279.67,34.95875,74.62,6.83,0.6658809523809525,personal
51,Network Monitoring & Intrusion Detection,270,152.12,38.03,74.62,10.47,0.5634074074074075,personal
51,Secure Operations,420,182.95000000000002,22.868750000000002,74.62,3,0.43559523809523815,personal
51,Secure Operations (Industrial control systems),480,230.25,25.583333333333336,74.62,3,0.4796875,personal
51,Secure System Architecture & Design,540,51.65,6.45625,18.14,2.87,0.09564814814814815,personal
51,Secure System Architecture & Design (Industrial Control Systems),630,98.94999999999999,10.994444444444445,47.3,2.87,0.15706349206349204,personal
51,Secure System Development,540,51.65,6.45625,18.14,2.87,0.09564814814814815,personal
51,Secure System Development (Industrial Control Systems),630,98.94999999999999,10.994444444444445,47.3,2.87,0.15706349206349204,personal
51,Security Testing,510,147.84000000000003,21.12,60,3.21,0.28988235294117654,personal
51,Vulnerability Management,390,215.70000000000002,35.95,74.62,3.58,0.5530769230769231,personal
52,Cryptography & Communications Security (Cryptographer),450,302.84,37.855000000000004,57.2,30,0.6729777777777777,personal
52,Cryptography & Communications Security (Secure Communications Operator),420,302.84,37.855000000000004,57.2,30,0.7210476190476189,personal
52,Cyber Security Audit & Assurance,360,328.83,54.805,79.56,30,0.9134166666666667,personal
52,Cyber Security Governance & Risk Management,240,219.26999999999998,54.817499999999995,69.27,30,0.9136249999999999,personal
52,Cyber Security Governance & Risk Management (Industrial Control Systems),300,279.27,55.854,69.27,30,0.9309,personal
52,Cyber Security Management,870,824.96,39.28380952380952,79.56,30,0.9482298850574713,personal
52,Cyber Threat Intelligence,420,371.39,53.05571428571429,77.5,30,0.8842619047619047,personal
52,Data Protection & Privacy,330,308.57,61.714,79.56,30,0.935060606060606,personal
52,Digital Forensics,480,426.41,53.30125,79.56,30,0.8883541666666667,personal
52,Digital Forensics (Industrial Control Systems),570,501.31000000000006,55.70111111111111,79.56,30,0.8794912280701755,personal
52,Identity & Access Management,510,464.78999999999996,51.64333333333333,78.88,30,0.9113529411764705,personal
52,Incident response,330,316.13,45.16142857142857,76.13,30,0.9579696969696969,personal
52,Incident response (Industrial Control Systems),420,391.03,48.87875,76.13,30,0.9310238095238095,personal
52,Network Monitoring & Intrusion Detection,270,223.32999999999998,55.832499999999996,76.13,30,0.8271481481481481,personal
52,Secure Operations,420,383.28999999999996,47.911249999999995,76.13,30,0.912595238095238,personal
52,Secure Operations (Industrial control systems),480,443.28999999999996,49.254444444444445,76.13,30,0.9235208333333332,personal
52,Secure System Architecture & Design,540,418.99,52.37375,69.41,30,0.7759074074074074,personal
52,Secure System Architecture & Design (Industrial Control Systems),630,493.89,54.876666666666665,74.9,30,0.783952380952381,personal
52,Secure System Development,540,418.99,52.37375,69.41,30,0.7759074074074074,personal
52,Secure System Development (Industrial Control Systems),630,493.89,54.876666666666665,74.9,30,0.783952380952381,personal
52,Security Testing,510,408.57,58.36714285714286,69.41,30,0.8011176470588235,personal
52,Vulnerability Management,390,362.21,60.36833333333333,78.88,30,0.9287435897435897,personal
53,Cryptography & Communications Security (Cryptographer),450,342.61,42.82625,90,19.01,0.7613555555555556,personal
53,Cryptography & Communications Security (Secure Communications Operator),420,342.61,42.82625,90,19.01,0.8157380952380953,personal
53,Cyber Security Audit & Assurance,360,309.01,51.501666666666665,78.39,19.01,0.8583611111111111,personal
53,Cyber Security Governance & Risk Management,240,228.39,57.0975,78.39,30,0.9516249999999999,personal
53,Cyber Security Governance & Risk Management (Industrial Control Systems),300,288.39,57.678,78.39,30,0.9612999999999999,personal
53,Cyber Security Management,870,735.73,35.03476190476191,78.39,13.02,0.8456666666666667,personal
53,Cyber Threat Intelligence,420,312.45,44.635714285714286,69.01,13.02,0.7439285714285714,personal
53,Data Protection & Privacy,330,246.09,49.218,77.08,19.01,0.7457272727272727,personal
53,Digital Forensics,480,316.61,39.57625,77.08,13.02,0.6596041666666667,personal
53,Digital Forensics (Industrial Control Systems),570,385.62,42.846666666666664,77.08,13.02,0.6765263157894736,personal
53,Identity & Access Management,510,425.10999999999996,47.23444444444444,87.76,19.01,0.833549019607843,personal
53,Incident response,330,267.55,38.221428571428575,60,13.02,0.8107575757575758,personal
53,Incident response (Industrial Control Systems),420,336.56,42.07,69.01,13.02,0.8013333333333333,personal
53,Network Monitoring & Intrusion Detection,270,224.53,56.1325,90,30,0.83159259259259255,personal
53,Secure Operations,420,349.01,43.62625,87.76,13.02,0.8309761904761904,personal
53,Secure Operations (Industrial control systems),480,409.01,45.44555555555556,87.76,13.02,0.8521041666666667,personal
53,Secure System Architecture & Design,540,396.52,49.565,86.46,23.7,0.7342962962962962,personal
53,Secure System Architecture & Design (Industrial Control Systems),630,465.53,51.72555555555555,86.46,23.7,0.7389365079365079,personal
53,Secure System Development,540,396.52,49.565,86.46,23.7,0.7342962962962962,personal
53,Secure System Development (Industrial Control Systems),630,465.53,51.72555555555555,86.46,23.7,0.7389365079365079,personal
53,Security Testing,510,382.34999999999997,54.621428571428574,90,30,0.7497058823529411,personal
53,Vulnerability Management,390,302.97,50.495,60,30,0.776846153846154,personal
54,Cryptography & Communications Security (Cryptographer),450,287.95,35.99375,89.99,8.09,0.6398888888888888,personal
54,Cryptography & Communications Security (Secure Communications Operator),420,287.95,35.99375,89.99,8.09,0.685595238095238,personal
54,Cyber Security Audit & Assurance,360,291.56,48.593333333333334,69.27,26.34,0.8098888888888889,personal
54,Cyber Security Governance & Risk Management,240,195.95,48.9875,60,30,0.8164583333333333,personal
54,Cyber Security Governance & Risk Management (Industrial Control Systems),300,255.95,51.19,60,30,0.8531666666666666,personal
54,Cyber Security Management,870,695.3199999999999,33.11047619047619,90,6.17,0.7992183908045977,personal
54,Cyber Threat Intelligence,420,363.77,51.96714285714286,90,9.88,0.8661190476190476,personal
54,Data Protection & Privacy,330,226.02,45.204,69.27,26.34,0.6849090909090909,personal
54,Digital Forensics,480,346.79999999999995,43.35,69.27,9.88,0.7224999999999999,personal
54,Digital Forensics (Industrial Control Systems),570,416.61999999999995,46.29111111111111,69.82,9.88,0.7309122807017543,personal
54,Identity & Access Management,510,353.29,39.254444444444445,68.45,8.09,0.6927254901960784,personal
54,Incident response,330,309.88,44.26857142857143,90,9.88,0.939030303030303,personal
54,Incident response (Industrial Control Systems),420,379.7,47.4625,90,9.88,0.904047619047619,personal
54,Network Monitoring & Intrusion Detection,270,269.99,67.4975,90,30,0.9999629629629629,personal
54,Secure Operations,420,364.34,45.542500000000004,90,9.88,0.8674761904761904,personal
54,Secure Operations (Industrial control systems),480,424.34,47.14888888888889,90,9.88,0.8840416666666666,personal
54,Secure System Architecture & Design,540,364.81,45.60125,72.29,8.09,0.6755740740740741,personal
54,Secure System Architecture & Design (Industrial Control Systems),630,434.63,48.29222222222222,72.29,8.09,0.6898888888888889,personal
54,Secure System Development,540,364.81,45.60125,72.29,8.09,0.6755740740740741,personal
54,Secure System Development (Industrial Control Systems),630,434.63,48.29222222222222,72.29,8.09,0.6898888888888889,personal
54,Security Testing,510,392.11,56.01571428571428,89.99,30,0.7688431372549019,personal
54,Vulnerability Management,390,368.45,61.40833333333333,90,30,0.9447435897435897,personal
55,Cryptography & Communications Security (Cryptographer),450,33.52,4.19,26.01,0,0.0744888888888889,personal
55,Cryptography & Communications Security (Secure Communications Operator),420,33.52,4.19,26.01,0,0.07980952380952382,personal
